image_name,img_path,y_true,y_pred,confidence,correct,overlay_path,heatmap_path,heatmap_npy_path,original_path,prob_0,prob_1,prob_2,prob_3,prob_4
mmac_task_1_val_0134.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0134.png,0,1,0.6732861995697021,0,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0134.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0134.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0134.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0134.png,0.3247245252132416,0.6732861995697021,0.00011687005462590605,0.001383600989356637,0.0004888029652647674
mmac_task_1_val_0003.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0003.png,2,2,0.9997801184654236,1,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0003.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0003.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0003.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0003.png,2.3901582608232275e-05,2.080540252791252e-05,0.9997801184654236,0.00013830728130415082,3.684181137941778e-05
mmac_task_1_val_0242.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0242.png,3,3,0.996360719203949,1,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0242.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0242.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0242.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0242.png,1.1333946758895763e-06,5.3085155826693153e-08,0.0002793323074001819,0.996360719203949,0.003358802292495966
mmac_task_1_val_0173.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0173.png,0,0,0.8949373960494995,1,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0173.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0173.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0173.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0173.png,0.8949373960494995,0.08822490274906158,0.015423020347952843,0.0010287888580933213,0.00038591964403167367
mmac_task_1_val_0125.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0125.png,0,1,0.9981439113616943,0,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0125.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0125.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0125.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0125.png,0.0009216301259584725,0.9981439113616943,0.0007275240495800972,0.00010255609959131107,0.00010433129500597715
mmac_task_1_val_0247.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0247.png,4,4,0.9996272325515747,1,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0247.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0247.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0247.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0247.png,3.1588086812917027e-08,1.5310967000914388e-06,1.2169771252956707e-06,0.00037001146120019257,0.9996272325515747
mmac_task_1_val_0001.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0001.png,3,2,0.9958808422088623,0,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0001.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0001.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0001.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0001.png,5.289419959808583e-07,1.602198125283394e-07,0.9958808422088623,0.004108911845833063,9.560367288941052e-06
mmac_task_1_val_0245.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0245.png,4,3,0.9749166369438171,0,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0245.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0245.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0245.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0245.png,1.8215929742382286e-07,1.0355424819863401e-05,0.0030868176836520433,0.9749166369438171,0.02198602445423603
mmac_task_1_val_0239.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0239.png,3,2,0.8383234143257141,0,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0239.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0239.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0239.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0239.png,0.00019842667097691447,0.0010225421283394098,0.8383234143257141,0.024964850395917892,0.13549081981182098
mmac_task_1_val_0046.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0046.png,4,4,0.9961392283439636,1,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0046.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0046.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0046.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0046.png,0.0006859680288471282,0.0003966654767282307,1.8076245396514423e-05,0.0027600587345659733,0.9961392283439636
mmac_task_1_val_0103.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0103.png,1,1,0.9999960660934448,1,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0103.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0103.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0103.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0103.png,3.8126420349726686e-06,0.9999960660934448,1.0961819896238012e-07,1.8519536126859748e-08,1.4808098747209897e-08
mmac_task_1_val_0148.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0148.png,2,2,0.9110506176948547,1,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0148.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0148.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0148.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0148.png,5.902616976527497e-05,0.08866425603628159,0.9110506176948547,0.00019921692728530616,2.6910371161648072e-05
mmac_task_1_val_0008.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0008.png,2,2,0.9991711378097534,1,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0008.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0008.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0008.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0008.png,2.1905880203121342e-05,7.668971875318675e-07,0.9991711378097534,0.00029407962574623525,0.0005121359135955572
mmac_task_1_val_0213.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0213.png,3,2,0.7924497723579407,0,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0213.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0213.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0213.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0213.png,0.00020806750399060547,9.662224329076707e-05,0.7924497723579407,0.20601561665534973,0.0012299391673877835
mmac_task_1_val_0051.png,a:\Applied AI\group work\AppliedAIGroupProject\Testing\Testing_Images\mmac_task_1_val_0051.png,1,1,0.7532143592834473,1,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\overlays\mmac_task_1_val_0051.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0051.png,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\heatmaps\mmac_task_1_val_0051.npy,a:\Applied AI\group work\AppliedAIGroupProject\outputs\explainability\gradcam_selected\originals\mmac_task_1_val_0051.png,0.24626091122627258,0.7532143592834473,0.0004143055994063616,9.429330384591594e-05,1.6092992154881358e-05
